"lat","lon","bearing","velocity","point_datetime","video_creation_date","device_id","video_id"
"55.816932","49.0983471","164.25125122070312","1.3478736877441406","2023-06-19 06:30:11.546+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8169259","49.0983464","0.0","0.033912524580955505","2023-06-19 06:30:12.55+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8169264","49.0983432","0.0","0.0004839789180550724","2023-06-19 06:30:13.56+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8169254","49.0983399","0.0","0.00002979980672535021","2023-06-19 06:30:14.549+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8169251","49.0983388","0.0","0.000005311176209943369","2023-06-19 06:30:15.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.816925","49.0983384","0.0","0.00000043000179061891686","2023-06-19 06:30:17.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.816925","49.0983383","0.0","0.0000002199192437046804","2023-06-19 06:30:18.548+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8169194","49.0983517","137.3155975341797","0.8476294279098511","2023-06-19 06:30:30.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8169071","49.0983752","140.78846740722656","1.686679482460022","2023-06-19 06:30:31.551+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8168874","49.0984033","147.4063262939453","2.3209311962127686","2023-06-19 06:30:32.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8168587","49.0984334","149.8772430419922","3.439499855041504","2023-06-19 06:30:33.551+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8168193","49.0984705","153.0183868408203","4.550742149353027","2023-06-19 06:30:34.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8167726","49.0985113","156.1271209716797","5.364100456237793","2023-06-19 06:30:35.55+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8167194","49.0985556","157.0003204345703","6.047129154205322","2023-06-19 06:30:36.543+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8166626","49.0986024","155.99685668945312","6.530294418334961","2023-06-19 06:30:37.548+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8166007","49.0986506","156.37884521484375","6.960382461547852","2023-06-19 06:30:38.557+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8165338","49.0987011","157.2466583251953","7.441114902496338","2023-06-19 06:30:39.548+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8164644","49.0987527","157.61317443847656","7.912886142730713","2023-06-19 06:30:40.556+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8163927","49.0988071","157.68353271484375","8.394015312194824","2023-06-19 06:30:41.548+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8163153","49.0988659","157.61915588378906","9.082386016845703","2023-06-19 06:30:42.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8162304","49.0989297","156.98336791992188","9.860214233398438","2023-06-19 06:30:43.547+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8161433","49.0989946","157.95681762695312","10.416972160339355","2023-06-19 06:30:44.541+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8160517","49.0990593","157.98287963867188","10.856705665588379","2023-06-19 06:30:45.546+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.815958","49.0991261","157.9922637939453","11.07152271270752","2023-06-19 06:30:46.541+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8158632","49.0991928","158.95896911621094","11.629207611083984","2023-06-19 06:30:47.545+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8157634","49.0992615","158.0186004638672","11.851372718811035","2023-06-19 06:30:48.554+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8156628","49.0993329","157.02496337890625","12.057358741760254","2023-06-19 06:30:49.545+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8155611","49.0994048","156.998046875","12.187233924865723","2023-06-19 06:30:50.553+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8154575","49.0994805","156.99514770507812","12.340462684631348","2023-06-19 06:30:51.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8153529","49.0995557","156.9912109375","12.62658977508545","2023-06-19 06:30:52.553+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8152447","49.0996329","156.01809692382812","12.681307792663574","2023-06-19 06:30:53.543+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.815136","49.0997136","155.0316162109375","12.822526931762695","2023-06-19 06:30:54.551+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8150268","49.0998014","155.97019958496094","12.8446044921875","2023-06-19 06:30:55.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8149182","49.0998884","155.99851989746094","12.882494926452637","2023-06-19 06:30:56.55+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8148131","49.0999753","156.0087432861328","12.64488410949707","2023-06-19 06:30:57.541+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8147107","49.1000583","156.00299072265625","12.506488800048828","2023-06-19 06:30:58.549+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8146094","49.1001387","156.0100555419922","12.194296836853027","2023-06-19 06:30:59.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8145097","49.1002218","155.05642700195312","11.768797874450684","2023-06-19 06:31:00.548+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.814416","49.1002933","156.9803924560547","10.755550384521484","2023-06-19 06:31:01.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8143303","49.1003545","157.06541442871094","9.801863670349121","2023-06-19 06:31:02.548+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8142533","49.1004118","156.10740661621094","8.922863960266113","2023-06-19 06:31:03.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8141825","49.1004652","156.08583068847656","7.815506935119629","2023-06-19 06:31:04.546+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8141206","49.1005097","156.0432891845703","7.2459588050842285","2023-06-19 06:31:05.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8140652","49.1005486","157.07667541503906","6.12592887878418","2023-06-19 06:31:06.546+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8140183","49.1005775","159.03123474121094","5.071756839752197","2023-06-19 06:31:07.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.81398","49.1005997","161.00054931640625","4.424420356750488","2023-06-19 06:31:08.545+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8139487","49.1006175","160.1551055908203","3.5263545513153076","2023-06-19 06:31:09.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8139268","49.1006332","158.26235961914062","2.5681614875793457","2023-06-19 06:31:10.547+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8139132","49.1006449","158.33856201171875","1.5077462196350098","2023-06-19 06:31:11.552+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8139061","49.1006523","0.0","0.0523526631295681","2023-06-19 06:31:12.543+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8139086","49.1006508","0.0","0.0010148938745260239","2023-06-19 06:31:13.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8139096","49.100648","0.0","0.000019820288798655383","2023-06-19 06:31:14.543+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8139099","49.1006469","0.0","0.000001501741735410178","2023-06-19 06:31:15.534+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.81391","49.1006468","0.0","0.0000008738036854083475","2023-06-19 06:31:16.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.81391","49.1006467","0.0","0.0000002810178614254255","2023-06-19 06:31:17.537+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8138927","49.1006603","154.79656982421875","2.1507668495178223","2023-06-19 06:31:25.547+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8138688","49.100682","151.015625","2.4488303661346436","2023-06-19 06:31:26.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8138487","49.1007015","152.9779815673828","2.4239652156829834","2023-06-19 06:31:27.546+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8138332","49.1007174","154.11282348632812","1.6753653287887573","2023-06-19 06:31:28.538+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8138222","49.1007285","154.05018615722656","1.4128820896148682","2023-06-19 06:31:29.545+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8138125","49.1007373","155.94398498535156","1.567346453666687","2023-06-19 06:31:30.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8138025","49.1007455","0.0","0.030652999877929688","2023-06-19 06:31:31.546+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8137996","49.1007474","0.0","0.001010688254609704","2023-06-19 06:31:32.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8137976","49.100748","0.0","0.00013809744268655777","2023-06-19 06:31:33.543+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.813797","49.1007482","0.0","0.000023256683562067337","2023-06-19 06:31:34.552+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8137968","49.1007483","0.0","0.0000053582971304422244","2023-06-19 06:31:35.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8137967","49.1007483","0.0","0.000001349177864540252","2023-06-19 06:31:36.538+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8137777","49.1007687","153.56558227539062","3.0128464698791504","2023-06-19 06:31:38.536+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8137442","49.1008002","153.89002990722656","3.99379563331604","2023-06-19 06:31:39.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8137057","49.1008366","154.88221740722656","5.167169094085693","2023-06-19 06:31:40.536+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8136432","49.1008913","154.94680786132812","6.701100826263428","2023-06-19 06:31:41.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.813593","49.1009344","155.93759155273438","7.332892894744873","2023-06-19 06:31:42.549+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8135294","49.1009878","154.9638214111328","8.544905662536621","2023-06-19 06:31:43.541+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8134544","49.1010507","155.93191528320312","9.592422485351562","2023-06-19 06:31:44.548+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8133681","49.1011192","155.93905639648438","10.59675407409668","2023-06-19 06:31:45.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8132757","49.1011911","156.58407592773438","11.224738121032715","2023-06-19 06:31:46.547+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.813176","49.1012687","155.94407653808594","12.031007766723633","2023-06-19 06:31:47.538+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8130723","49.1013538","155.00355529785156","12.743864059448242","2023-06-19 06:31:48.547+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.812965","49.1014437","154.84889221191406","13.286056518554688","2023-06-19 06:31:49.538+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8128513","49.1015395","153.32252502441406","13.950785636901855","2023-06-19 06:31:50.545+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8127307","49.1016425","154.42787170410156","14.604798316955566","2023-06-19 06:31:51.537+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8126041","49.1017451","154.57005310058594","15.271575927734375","2023-06-19 06:31:52.531+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8124708","49.1018537","154.7448272705078","15.927874565124512","2023-06-19 06:31:53.537+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8123348","49.1019657","154.1844482421875","16.204824447631836","2023-06-19 06:31:54.53+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8121975","49.1020798","154.64126586914062","16.412675857543945","2023-06-19 06:31:55.536+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8120571","49.1021873","156.75990295410156","16.6783504486084","2023-06-19 06:31:56.543+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8119122","49.1022862","158.662353515625","16.825544357299805","2023-06-19 06:31:57.534+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8117664","49.102372","160.74655151367188","16.881689071655273","2023-06-19 06:31:58.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8116142","49.1024448","164.13372802734375","16.819211959838867","2023-06-19 06:31:59.537+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.811461","49.1024981","168.18289184570312","16.96009063720703","2023-06-19 06:32:00.548+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8113015","49.1025333","172.971435546875","17.183258056640625","2023-06-19 06:32:01.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8111409","49.1025525","176.28526306152344","17.45693588256836","2023-06-19 06:32:02.541+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8109787","49.1025555","178.4542694091797","17.732929229736328","2023-06-19 06:32:03.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8108161","49.1025471","181.23251342773438","17.97103500366211","2023-06-19 06:32:04.546+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8106518","49.1025272","182.7360382080078","18.22359848022461","2023-06-19 06:32:05.536+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8104863","49.1025013","183.79531860351562","18.353057861328125","2023-06-19 06:32:06.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8103201","49.1024744","183.14730834960938","18.377243041992188","2023-06-19 06:32:07.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8101546","49.1024516","183.03500366210938","18.47386932373047","2023-06-19 06:32:08.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8099884","49.1024292","183.83177185058594","18.548898696899414","2023-06-19 06:32:09.547+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8098207","49.1024053","183.16966247558594","18.54573631286621","2023-06-19 06:32:10.537+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8096561","49.1023838","183.78810119628906","18.53998374938965","2023-06-19 06:32:11.546+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8094934","49.1023605","183.14637756347656","18.154897689819336","2023-06-19 06:32:12.537+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.809331","49.1023395","183.0363006591797","18.08201789855957","2023-06-19 06:32:13.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8091701","49.1023179","183.78968811035156","18.011430740356445","2023-06-19 06:32:14.536+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8090097","49.1022946","183.92526245117188","17.761924743652344","2023-06-19 06:32:15.545+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8088531","49.1022697","183.00799560546875","17.52635383605957","2023-06-19 06:32:16.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8086939","49.1022504","182.99981689453125","17.4914608001709","2023-06-19 06:32:17.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8085352","49.1022341","182.01101684570312","17.446422576904297","2023-06-19 06:32:18.534+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8083778","49.1022191","182.9848175048828","17.338760375976562","2023-06-19 06:32:19.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8082206","49.1022002","182.99639892578125","16.9269962310791","2023-06-19 06:32:20.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8080718","49.1021843","182.9980010986328","16.71964454650879","2023-06-19 06:32:21.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8079216","49.1021655","183.97406005859375","16.205007553100586","2023-06-19 06:32:22.534+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8077804","49.1021447","183.98487854003906","15.205965042114258","2023-06-19 06:32:23.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8076435","49.1021247","183.01889038085938","15.31442928314209","2023-06-19 06:32:24.533+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8075039","49.102106","183.98672485351562","15.136796951293945","2023-06-19 06:32:25.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8073649","49.1020886","183.01414489746094","15.532241821289062","2023-06-19 06:32:26.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8072214","49.102074","183.0068817138672","16.267301559448242","2023-06-19 06:32:27.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8070728","49.1020589","183.00054931640625","16.339834213256836","2023-06-19 06:32:28.532+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8069231","49.1020428","183.9884796142578","16.361013412475586","2023-06-19 06:32:29.539+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8067715","49.1020237","183.01345825195312","16.72553253173828","2023-06-19 06:32:30.53+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8066185","49.1020065","183.00115966796875","16.854442596435547","2023-06-19 06:32:31.538+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8064622","49.1019896","183.0037841796875","17.30694007873535","2023-06-19 06:32:32.533+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8063033","49.1019716","183.9834442138672","17.2511043548584","2023-06-19 06:32:33.536+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8061481","49.1019508","183.01499938964844","17.045394897460938","2023-06-19 06:32:34.528+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8059962","49.1019309","183.98590087890625","17.27067756652832","2023-06-19 06:32:35.537+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8058449","49.1019082","183.99203491210938","16.551729202270508","2023-06-19 06:32:36.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8056988","49.1018899","183.0118865966797","16.2579402923584","2023-06-19 06:32:37.536+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8055543","49.1018742","182.9983673095703","16.003841400146484","2023-06-19 06:32:38.544+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8054126","49.1018569","183.98367309570312","16.000598907470703","2023-06-19 06:32:39.534+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8052746","49.1018375","183.0022735595703","14.94854736328125","2023-06-19 06:32:40.527+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8051389","49.1018227","183.00326538085938","15.323164939880371","2023-06-19 06:32:41.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8050004","49.10181","183.00137329101562","15.468010902404785","2023-06-19 06:32:42.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8048587","49.1017944","183.99290466308594","15.694432258605957","2023-06-19 06:32:43.533+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8047185","49.1017745","184.990234375","15.700761795043945","2023-06-19 06:32:44.541+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8045783","49.1017474","186.9823455810547","15.871362686157227","2023-06-19 06:32:45.532+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8044357","49.101711","187.98428344726562","15.857658386230469","2023-06-19 06:32:46.541+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8042956","49.1016717","188.98788452148438","15.904791831970215","2023-06-19 06:32:47.531+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.804162","49.1016284","189.94223022460938","14.608202934265137","2023-06-19 06:32:48.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8040412","49.1015837","190.94725036621094","13.383278846740723","2023-06-19 06:32:49.531+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8039296","49.1015412","190.99542236328125","13.202392578125","2023-06-19 06:32:50.523+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8038137","49.1014966","191.99966430664062","13.65575122833252","2023-06-19 06:32:51.532+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8036945","49.1014481","191.97898864746094","13.047143936157227","2023-06-19 06:32:52.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8035739","49.1014003","192.0341033935547","14.393136024475098","2023-06-19 06:32:53.532+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8034494","49.1013508","191.00592041015625","14.07568073272705","2023-06-19 06:32:54.537+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.803327","49.1013069","190.9866485595703","13.52978229522705","2023-06-19 06:32:55.532+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8032096","49.1012665","189.02967834472656","13.174357414245605","2023-06-19 06:32:56.536+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8030933","49.1012369","185.0638427734375","12.869166374206543","2023-06-19 06:32:57.53+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8029783","49.1012265","181.07151794433594","12.559527397155762","2023-06-19 06:32:58.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8028647","49.10123","177.04367065429688","12.571533203125","2023-06-19 06:32:59.53+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8027531","49.1012458","173.06454467773438","12.019915580749512","2023-06-19 06:33:00.535+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.802651","49.1012743","169.0738067626953","11.199305534362793","2023-06-19 06:33:01.526+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8025576","49.1013106","167.05413818359375","10.572652816772461","2023-06-19 06:33:03.598+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8024705","49.1013508","166.0316162109375","9.974634170532227","2023-06-19 06:33:03.686+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8023869","49.1013886","166.00523376464844","9.849505424499512","2023-06-19 06:33:04.534+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.802306","49.1014267","166.99070739746094","9.634957313537598","2023-06-19 06:33:05.542+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8022251","49.1014627","167.00482177734375","9.45547866821289","2023-06-19 06:33:06.532+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8021431","49.1014989","167.0024871826172","9.368894577026367","2023-06-19 06:33:08.113+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.80206","49.101539","164.03550720214844","9.705202102661133","2023-06-19 06:33:08.532+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8019777","49.1015839","164.9849395751953","9.739814758300781","2023-06-19 06:33:09.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8018968","49.1016247","166.0066680908203","8.994816780090332","2023-06-19 06:33:10.532+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8018252","49.1016576","166.07769775390625","7.729017734527588","2023-06-19 06:33:11.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8017688","49.1016845","165.0966339111328","6.662200927734375","2023-06-19 06:33:12.531+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8017182","49.1017119","165.0096435546875","6.469203948974609","2023-06-19 06:33:13.54+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8016651","49.1017384","165.96310424804688","6.995959758758545","2023-06-19 06:33:14.53+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8016036","49.1017686","164.98536682128906","7.642536640167236","2023-06-19 06:33:15.538+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
"55.8015346","49.1018035","164.9815216064453","8.178351402282715","2023-06-19 06:33:16.529+00","2023-06-19 06:24:37.572+00","3c558a2f94dd4ae6","1687155877572"
